"SpecCode","Genus","Species","SpeciesRefNo","FBname","SubFamily","FamCode","GenCode","SubGenCode","Family","Order","Class"
3928,"Tetragonurus","atlanticus",4415,"Bigeye squaretail",NA,424,3377,NA,"Tetragonuridae","Perciformes","Actinopterygii"
1772,"Tetragonurus","cuvieri",4415,"Smalleye squaretail",NA,424,3377,NA,"Tetragonuridae","Perciformes","Actinopterygii"
26385,"Tetragonurus","pacificus",4415,"Pacific squaretail",NA,424,3377,NA,"Tetragonuridae","Perciformes","Actinopterygii"
8071,"Amblyrhynchotes","honckenii",4919,"Evileye blaasop","Tetraodontinae",448,4218,1,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55087,"Amblyrhynchotes","rufopunctatus",27116,NA,"Tetraodontinae",448,4218,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13051,"Arothron","caeruleopunctatus",9184,"Blue-spotted puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55071,"Arothron","carduus",33021,NA,"Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25413,"Arothron","diadematus",8883,"Masked puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
14568,"Arothron","firmamentum",9563,"Starry toado","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55090,"Arothron","gillbanksii",9002,NA,"Tetraodontinae",448,2774,1,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
5425,"Arothron","hispidus",1602,"White-spotted puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7188,"Arothron","immaculatus",5170,"Immaculate puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
23125,"Arothron","inconditus",4919,"Bellystriped blaasop","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
50083,"Arothron","leopardus",43748,"Banded leopardblowfish","Tetraodontinae",448,2774,1,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7187,"Arothron","manilensis",1602,"Narrow-lined puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7857,"Arothron","mappa",1602,"Map puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6401,"Arothron","meleagris",1602,"Guineafowl puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6400,"Arothron","nigropunctatus",2334,"Blackspotted puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6594,"Arothron","reticularis",559,"Reticulated pufferfish","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6526,"Arothron","stellatus",559,"Stellate puffer","Tetraodontinae",448,2774,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25170,"Auriglobus","amabilis",7050,NA,"Tetraodontinae",448,4162,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25171,"Auriglobus","modestus",7050,NA,"Tetraodontinae",448,4162,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25172,"Auriglobus","nefastus",7050,"Greenbottle pufferfish","Tetraodontinae",448,4162,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25173,"Auriglobus","remotus",7050,NA,"Tetraodontinae",448,4162,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25174,"Auriglobus","silus",7050,NA,"Tetraodontinae",448,4162,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7840,"Canthigaster","amboinensis",4919,"Spider-eye puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
65366,"Canthigaster","axiologus",83660,"Pacific crown toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6541,"Canthigaster","bennetti",1602,"Bennett's sharpnose puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12770,"Canthigaster","callisterna",5755,"Clown toado","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61212,"Canthigaster","capistrata",43205,"Macaronesian sharpnose-puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6542,"Canthigaster","compressa",6023,"Compressed toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7845,"Canthigaster","coronata",83660,"Crowned puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67437,"Canthigaster","criobe",95278,"Striped toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
54886,"Canthigaster","cyanetron",27540,"Bluebelly toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
65363,"Canthigaster","cyanospilota",83660,"Blue-spotted toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7846,"Canthigaster","epilampra",3921,"Lantern toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61201,"Canthigaster","figueiredoi",43205,"Southern Atlantic sharpnose-puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55012,"Canthigaster","flavoreticulata",33021,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55010,"Canthigaster","inframacula",37250,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10590,"Canthigaster","investigatoris",5978,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7844,"Canthigaster","jactator",3921,"Hawaiian whitespotted toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61202,"Canthigaster","jamestyleri",43205,"Goldface toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6543,"Canthigaster","janthinoptera",1602,"Honeycomb toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6545,"Canthigaster","leoparda",1602,"Leopard sharpnose puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12778,"Canthigaster","margaritata",8883,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55005,"Canthigaster","marquesensis",33021,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61396,"Canthigaster","natalensis",33390,"Natal toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12684,"Canthigaster","ocellicincta",2334,"Shy toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55072,"Canthigaster","papua",33021,"Papuan toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67511,"Canthigaster","petersii",90102,"Peter's toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55015,"Canthigaster","punctata",33021,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
14159,"Canthigaster","punctatissima",9349,"Spotted sharpnosed puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25414,"Canthigaster","pygmaea",8883,"Pygmy toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55008,"Canthigaster","rapaensis",33021,NA,"Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6668,"Canthigaster","rivulata",4919,"Brown-lined puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4291,"Canthigaster","rostrata",43205,"Caribbean sharpnose-puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55073,"Canthigaster","sanctaehelenae",43205,"St. Helena Sharpnose Pufferfish","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12768,"Canthigaster","smithae",4919,"Bicolored toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6578,"Canthigaster","solandri",1602,"Spotted sharpnose","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61203,"Canthigaster","supramacula",43205,"West African sharpnose-puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12829,"Canthigaster","tyleri",4919,"Tyler's toby","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6544,"Canthigaster","valentini",1602,"Valentin's sharpnose puffer","Canthigasterinae",448,1159,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
58204,"Carinotetraodon","borneensis",39332,NA,"Tetraodontinae",448,4347,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
59837,"Carinotetraodon","imitator",43641,NA,"Tetraodontinae",448,4347,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
58201,"Carinotetraodon","irrubesco",39332,NA,"Tetraodontinae",448,4347,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25169,"Carinotetraodon","lorteti",12693,"Redeye puffer","Tetraodontinae",448,4347,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
27253,"Carinotetraodon","salivator",13214,NA,"Tetraodontinae",448,4347,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25293,"Carinotetraodon","travancoricus",4833,"Malabar pufferfish","Tetraodontinae",448,4347,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8073,"Chelonodon","laticeps",4919,"Bluespotted blaasop","Tetraodontinae",448,1320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
6610,"Chelonodon","patoca",7050,"Milkspotted puffer","Tetraodontinae",448,1320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
23126,"Chelonodon","pleurospilus",4919,"Blaasop beauty","Tetraodontinae",448,1320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25182,"Chonerhinos","naritus",7050,NA,"Tetraodontinae",448,556,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
51376,"Colomesus","asellus",6329,"Amazon puffer","Tetraodontinae",448,4693,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7499,"Colomesus","psittacus",5217,"Banded puffer","Tetraodontinae",448,4693,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
52453,"Contusus","brevicaudus",9002,NA,"Tetraodontinae",448,8687,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4711,"Contusus","richei",2156,"Prickly toadfish","Tetraodontinae",448,8687,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4960,"Ephippion","guttifer",7464,"Prickly puffer","Tetraodontinae",448,863,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
11214,"Feroxodon","multistriatus",6771,"Manystriped blowfish","Tetraodontinae",448,3515,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
14163,"Guentheridia","formosa",9349,"Spotted puffer","Tetraodontinae",448,4726,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55074,"Javichthys","kailolae",33021,NA,"Tetraodontinae",448,9981,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
49305,"Lagocephalus","cheesemanii",5755,NA,"Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10523,"Lagocephalus","gloveri",559,NA,"Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
28209,"Lagocephalus","guentheri",11441,"Diamondback puffer","Tetraodontinae",448,3142,1,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8068,"Lagocephalus","inermis",4919,"Smooth blaasop","Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
1239,"Lagocephalus","laevigatus",7464,"Smooth puffer","Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4292,"Lagocephalus","lagocephalus",2683,"Oceanic puffer","Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8263,"Lagocephalus","lunaris",4919,"Lunartail puffer","Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4761,"Lagocephalus","sceleratus",559,"Silver-cheeked toadfish","Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8180,"Lagocephalus","spadiceus",2730,"Half-smooth golden pufferfish","Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55076,"Lagocephalus","suezensis",33021,NA,"Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
24313,"Lagocephalus","wheeleri",559,NA,"Tetraodontinae",448,3142,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
27607,"Marilyna","darwinii",6771,NA,"Tetraodontinae",448,8116,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
26605,"Marilyna","meraukensis",2847,"Merauke toadfish","Tetraodontinae",448,8116,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
27689,"Marilyna","pleurosticta",13533,NA,"Tetraodontinae",448,8116,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
14570,"Omegophora","armilla",9563,"Ringed toadfish","Tetraodontinae",448,7668,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55036,"Omegophora","cyanopunctata",33021,NA,"Tetraodontinae",448,7668,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
50296,"Pao","abei",27661,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
50300,"Pao","baileyi",27661,"Hairy puffer","Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67506,"Pao","bergii",94476,NA,NA,448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67425,"Pao","brevirostris",94476,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
60220,"Pao","cambodgiensis",94476,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
60212,"Pao","cochinchinensis",43281,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67507,"Pao","fangi",94476,NA,NA,448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
66116,"Pao","hilgendorfii",94476,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
16134,"Pao","leiurus",27661,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
66722,"Pao","ocellaris",94476,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25179,"Pao","palembangensis",94476,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
50301,"Pao","suvattii",27661,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
57781,"Pao","turgidus",36949,NA,"Tetraodontinae",448,11070,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
26419,"Pelagocephalus","marki",4919,"Rippled blaasop","Tetraodontinae",448,5472,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55037,"Polyspina","piosae",33021,NA,"Tetraodontinae",448,7846,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
52451,"Reicheltia","halsteadi",9002,"Halstead's toadfish","Tetraodontinae",448,8816,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
50097,"Sphoeroides","andersonianus",26282,NA,"Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
12916,"Sphoeroides","angusticeps",9349,"Narrow-headed puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4293,"Sphoeroides","annulatus",2850,"Bullseye puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4294,"Sphoeroides","dorsalis",7251,"Marbled puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61200,"Sphoeroides","georgemilleri",46206,NA,"Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
5423,"Sphoeroides","greeleyi",5217,"Green puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8227,"Sphoeroides","kendalli",9349,"Slick puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
27212,"Sphoeroides","lispus",13103,"Naked puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4295,"Sphoeroides","lobatus",2850,"Longnose puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
1181,"Sphoeroides","maculatus",7251,"Northern puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13810,"Sphoeroides","marmoratus",7464,"Guinean puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
1240,"Sphoeroides","nephelus",7251,"Southern puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
61199,"Sphoeroides","nitidus",46206,NA,"Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4296,"Sphoeroides","pachygaster",2683,"Blunthead puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
4297,"Sphoeroides","parvus",7251,"Least puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
27213,"Sphoeroides","rosenblatti",13103,NA,"Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
14173,"Sphoeroides","sechurae",9349,"Peruvian puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
1241,"Sphoeroides","spengleri",7251,"Bandtail puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
1242,"Sphoeroides","testudineus",7251,"Checkered puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
14178,"Sphoeroides","trichocephalus",9349,"Pygmy puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
57943,"Sphoeroides","tyleri",26938,"Bearded puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
57942,"Sphoeroides","yergeri",26938,"Speckled puffer","Tetraodontinae",448,4586,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
59620,"Takifugu","alboplumbeus",42715,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
59619,"Takifugu","bimaculatus",42715,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13075,"Takifugu","chinensis",9137,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
24312,"Takifugu","chrysops",559,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
60464,"Takifugu","coronoidus",31517,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13079,"Takifugu","exascurus",9137,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
24266,"Takifugu","flavidus",559,"Yellowbelly pufferfish","Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13077,"Takifugu","niphobles",559,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8301,"Takifugu","oblongus",559,"Lattice blaasop","Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
24264,"Takifugu","obscurus",559,"Obscure pufferfish","Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55081,"Takifugu","ocellatus",33425,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
60672,"Takifugu","orbimaculatus",33425,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13081,"Takifugu","pardalis",9137,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
63997,"Takifugu","plagiocellatus",75957,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
24268,"Takifugu","poecilonotus",559,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10303,"Takifugu","porphyreus",559,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
24265,"Takifugu","pseudommus",43239,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13076,"Takifugu","radiatus",9137,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
59618,"Takifugu","reticularis",42715,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8198,"Takifugu","rubripes",559,"Japanese pufferfish","Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
59617,"Takifugu","snyderi",42715,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13080,"Takifugu","stictonotus",9137,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
63998,"Takifugu","variomaculatus",75957,NA,"Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10301,"Takifugu","vermicularis",559,"Purple puffer","Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
13074,"Takifugu","xanthopterus",9137,"Yellowfin pufferfish","Tetraodontinae",448,320,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
52455,"Tetractenos","glaber",9002,"Smooth toadfish","Tetraodontinae",448,7844,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55042,"Tetractenos","hamiltoni",9002,NA,"Tetraodontinae",448,7844,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67509,"Tetraodon","barbatus",95519,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25175,"Tetraodon","biocellatus",12693,"Eyespot pufferfish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25292,"Tetraodon","cutcutia",4833,"Ocellated pufferfish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10102,"Tetraodon","duboisi",2829,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25176,"Tetraodon","erythrotaenia",7050,"Red-striped toadfish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
11270,"Tetraodon","fluviatilis",12693,"Green pufferfish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
26331,"Tetraodon","implutus",3157,NA,"Tetraodontinae",448,8107,1,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25178,"Tetraodon","kretamensis",7050,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
5466,"Tetraodon","lineatus",2829,"Globe fish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10103,"Tetraodon","mbu",2829,"Fresh water puffer fish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10104,"Tetraodon","miurus",2829,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
7763,"Tetraodon","nigroviridis",12693,"Spotted green pufferfish","Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
5142,"Tetraodon","pustulatus",2829,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25180,"Tetraodon","sabahensis",7050,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10105,"Tetraodon","schoutedeni",2829,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
25181,"Tetraodon","waandersii",7050,NA,"Tetraodontinae",448,8107,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
67499,"Torquigener","albomaculosus",97258,"White-spotted pufferfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
27516,"Torquigener","altipinnis",8879,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
52450,"Torquigener","andersonae",9002,"Anderson's toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
26420,"Torquigener","balteus",11228,"Slender blaasop","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10569,"Torquigener","brevipinnis",5978,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
26639,"Torquigener","flavimaculosus",11441,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
46420,"Torquigener","florealis",13849,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55061,"Torquigener","gloerfelti",33021,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10555,"Torquigener","hicksi",3132,"Hick's toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
8307,"Torquigener","hypselogeneion",4419,"Orange-spotted toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
66624,"Torquigener","marleyi",58304,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
11218,"Torquigener","pallimaculatus",3132,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
10557,"Torquigener","parcuspinus",3132,"Yellow-eyed toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
55068,"Torquigener","paxtoni",33021,NA,"Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
52449,"Torquigener","perlevis",9002,"Spineless toadfish","Tetraodontinae",448,5144,NA,"Tetraodontidae","Tetraodontiformes","Actinopterygii"
