"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"5136","Chaetodon miliaris","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"8927","Chaetodon mitratus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"7810","Chaetodon multicinctus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12535","Chaetodon nigropunctatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12532","Chaetodon nippon","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"3604","Chaetodon ocellatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5569","Chaetodon ocellicaudus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5570","Chaetodon octofasciatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6550","Chaetodon ornatissimus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5472","Chaetodon oxycephalus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12296","Chaetodon paucifasciatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6606","Chaetodon pelewensis","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"66029","Chaetodon pictus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6613","Chaetodon plebeius","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5571","Chaetodon punctatofasciatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5572","Chaetodon quadrimaculatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5573","Chaetodon rafflesii","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6631","Chaetodon rainfordi","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5574","Chaetodon reticulatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10191","Chaetodon robustus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12536","Chaetodon sanctaehelenae","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"3605","Chaetodon sedentarius","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6634","Chaetodon selene","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5575","Chaetodon semeion","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12300","Chaetodon semilarvatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12648","Chaetodon smithi","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5576","Chaetodon speculum","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"3606","Chaetodon striatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5577","Chaetodon tinkeri","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"7805","Chaetodon triangulum","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"12537","Chaetodon trichrous","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6636","Chaetodon tricinctus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5578","Chaetodon trifascialis","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5579","Chaetodon trifasciatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5580","Chaetodon ulietensis","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5581","Chaetodon unimaculatus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5582","Chaetodon vagabundus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6666","Chaetodon wiebeli","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"7794","Chaetodon xanthocephalus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"6508","Chaetodon xanthurus","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"8933","Chaetodon zanzibarensis","Chaetodon",NA,"Chaetodontidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10882","Chaetodontoplus ballinae","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"11116","Chaetodontoplus caeruleopunctatus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"67409","Chaetodontoplus cephalareticulatus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"11119","Chaetodontoplus chrysocephalus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10819","Chaetodontoplus conspicillatus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"61657","Chaetodontoplus dimidiatus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10823","Chaetodontoplus duboulayi","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10472","Chaetodontoplus melanosoma","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10851","Chaetodontoplus meredithi","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"5660","Chaetodontoplus mesoleucus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"60410","Chaetodontoplus niger","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"10828","Chaetodontoplus personifer","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"65526","Chaetodontoplus poliourus","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"11124","Chaetodontoplus septentrionalis","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"64204","Chaetodontoplus vanderloosi","Chaetodontoplus",NA,"Pomacanthidae","Acanthuriformes","Actinopteri","Osteichthyes"
"61586","Chaetostoma aburrensis","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50012","Chaetostoma alternifasciatum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50010","Chaetostoma anale","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50013","Chaetostoma anomalum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"68092","Chaetostoma bifurcum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50014","Chaetostoma branickii","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50025","Chaetostoma breve","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50024","Chaetostoma brevilabiatum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"62971","Chaetostoma changae","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"62965","Chaetostoma daidalmatos","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50026","Chaetostoma dermorhynchum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50030","Chaetostoma dorsale","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50031","Chaetostoma dupouii","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50033","Chaetostoma fischeri","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"66366","Chaetostoma formosae","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50035","Chaetostoma guairense","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"52592","Chaetostoma jegui","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"69044","Chaetostoma joropo","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50041","Chaetostoma lepturum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50042","Chaetostoma leucomelas","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50043","Chaetostoma lineopunctatum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50044","Chaetostoma loborhynchos","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50045","Chaetostoma machiquense","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50048","Chaetostoma marginatum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50049","Chaetostoma marmorescens","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50050","Chaetostoma microps","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50053","Chaetostoma milesi","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50054","Chaetostoma mollinasum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50055","Chaetostoma niveum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50056","Chaetostoma nudirostre","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50057","Chaetostoma palmeri","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50058","Chaetostoma patiae","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50059","Chaetostoma paucispinis","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50060","Chaetostoma pearsei","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"49357","Chaetostoma sovichthys","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"68114","Chaetostoma spondylus","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50062","Chaetostoma stannii","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"62966","Chaetostoma stroumpoulos","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"49378","Chaetostoma tachiraense","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50067","Chaetostoma taczanowskii","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50068","Chaetostoma thomsoni","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"68093","Chaetostoma trimaculineum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50069","Chaetostoma vagum","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"57538","Chaetostoma vasquezi","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"50232","Chaetostoma venezuelae","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"27190","Chaetostoma yurubiense","Chaetostoma","Hypostominae","Loricariidae","Siluriformes","Actinopteri","Osteichthyes"
"66970","Chaeturichthys jeoni","Chaeturichthys","Gobionellinae","Gobiidae","Gobiiformes","Actinopteri","Osteichthyes"
"23699","Chaeturichthys stigmatias","Chaeturichthys","Gobionellinae","Gobiidae","Gobiiformes","Actinopteri","Osteichthyes"
"23194","Chagunius baileyi","Chagunius","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"23184","Chagunius chagunio","Chagunius","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"13158","Chagunius nicholsi","Chagunius","Smiliogastrinae","Cyprinidae","Cypriniformes","Actinopteri","Osteichthyes"
"16942","Chalaroderma capito","Chalaroderma","Salariinae","Blenniidae","Blenniiformes","Actinopteri","Osteichthyes"
"16943","Chalaroderma ocellata","Chalaroderma","Salariinae","Blenniidae","Blenniiformes","Actinopteri","Osteichthyes"
"62332","Chalceus epakros","Chalceus",NA,"Chalceidae","Characiformes","Actinopteri","Osteichthyes"
"13124","Chalceus erythrurus","Chalceus",NA,"Chalceidae","Characiformes","Actinopteri","Osteichthyes"
"58089","Chalceus fasciatus","Chalceus","Incertae sedis","Characidae","Characiformes","Actinopteri","Osteichthyes"
"62333","Chalceus guaporensis","Chalceus",NA,"Chalceidae","Characiformes","Actinopteri","Osteichthyes"
"58090","Chalceus latus","Chalceus","Incertae sedis","Characidae","Characiformes","Actinopteri","Osteichthyes"
"10622","Chalceus macrolepidotus","Chalceus",NA,"Chalceidae","Characiformes","Actinopteri","Osteichthyes"
"62334","Chalceus spilogyros","Chalceus",NA,"Chalceidae","Characiformes","Actinopteri","Osteichthyes"
"58091","Chalceus taeniatus","Chalceus","Incertae sedis","Characidae","Characiformes","Actinopteri","Osteichthyes"
"8154","Chalinochromis brichardi","Chalinochromis","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"67481","Chalinochromis cyanophleps","Chalinochromis","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"8155","Chalinochromis popelini","Chalinochromis","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"16930","Chalixodytes chameleontoculis","Chalixodytes",NA,"Creediidae","Acropomatiformes","Actinopteri","Osteichthyes"
"17454","Chalixodytes tauensis","Chalixodytes",NA,"Creediidae","Acropomatiformes","Actinopteri","Osteichthyes"
"5133","Champsocephalus esox","Champsocephalus",NA,"Channichthyidae","Perciformes/Notothenioidei","Actinopteri","Osteichthyes"
"474","Champsocephalus gunnari","Champsocephalus",NA,"Channichthyidae","Perciformes/Notothenioidei","Actinopteri","Osteichthyes"
"2249","Champsochromis caeruleus","Champsochromis","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"2250","Champsochromis spilorhynchus","Champsochromis","Pseudocrenilabrinae","Cichlidae","Cichliformes","Actinopteri","Osteichthyes"
"52892","Champsodon atridorsalis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"10296","Champsodon capensis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"52893","Champsodon fimbriatus","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"10358","Champsodon guentheri","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"10502","Champsodon longipinnis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"52895","Champsodon machaeratus","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"10357","Champsodon nudivittis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"15604","Champsodon omanensis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"52900","Champsodon pantolepis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"52896","Champsodon sagittus","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"52768","Champsodon sechellensis","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"23513","Champsodon snyderi","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"52902","Champsodon vorax","Champsodon",NA,"Champsodontidae","Acropomatiformes","Actinopteri","Osteichthyes"
"10132","Chanda nama","Chanda",NA,"Ambassidae","Ovalentaria/misc","Actinopteri","Osteichthyes"
"24734","Chandramara chandramara","Chandramara",NA,"Bagridae","Siluriformes","Actinopteri","Osteichthyes"
"25273","Channa amphibeus","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"67146","Channa andrao","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"4799","Channa argus","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"7756","Channa asiatica","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"57932","Channa aurantimaculata","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"68311","Channa aurantipectoralis","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"25144","Channa bankanensis","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"61686","Channa baramensis","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"10133","Channa barca","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"59754","Channa bleheri","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"69341","Channa brunnea","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"61418","Channa burmanica","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"25145","Channa cyanospilos","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"55109","Channa diplogramma","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"50504","Channa gachua","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"59914","Channa harcourtbutleri","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"66678","Channa hoaluensis","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"66680","Channa longistomata","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"16137","Channa lucius","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"8701","Channa maculata","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
"25148","Channa marulioides","Channa",NA,"Channidae","Anabantiformes","Actinopteri","Osteichthyes"
